Word_ID	Form	Cognate_set_ID	Segments	Alignment	Doubt	Cognate_detection_method	Cognate_source	Alignment_method	Alignment_source
2777	tʃɔ̃³⁵	279	tʃ ɔ̃ ∼ ³⁵	tʃ ɔ̃ ∼ ³⁵		expert	Hill2017	LingPy:SCA	
2781	laŋ³¹tsəŋ³¹	124	l a ŋ ³¹ + ts ə ŋ ³¹	l a ŋ ³¹ + ts ə ŋ ³¹		expert	Hill2017	LingPy:SCA	
6608	ɑ⁵³tʰɛ⁵⁵	13	ɑ ⁵³ + tʰ ɛ ⁵⁵	ɑ ⁵³ + tʰ ɛ - ⁵⁵		expert	Hill2017	LingPy:SCA	
2786	laŋ⁵⁵taŋ³¹	124	l a ŋ ⁵⁵ + t a ŋ ³¹	l a ŋ ⁵⁵ + t a ŋ ³¹		expert	Hill2017	LingPy:SCA	
2513	mjɔ³⁵	401	m j ɔ ³⁵	m j ɔ ³⁵		expert	Hill2017	LingPy:SCA	
2792	laŋ³¹tsaŋ³⁵	124	l a ŋ ³¹ + ts a ŋ ³⁵	l a ŋ ³¹ + ts a ŋ ³⁵		expert	Hill2017	LingPy:SCA	
2798	ap⁵⁵	411	a p ⁵⁵	- a p ⁵⁵		expert	Hill2017	LingPy:SCA	
2800	ap⁵⁵	411	a p ⁵⁵	- a p ⁵⁵		expert	Hill2017	LingPy:SCA	
2801	ŋɛ̱ʔ⁵⁵	411	ŋ ɛ̰ ʔ ⁵⁵	ŋ ɛ̰ ʔ ⁵⁵		expert	Hill2017	LingPy:SCA	
2804	ŋa̱p⁵⁵	411	ŋ a̰ p ⁵⁵	ŋ a̰ p ⁵⁵		expert	Hill2017	LingPy:SCA	
1150	ɕet⁵⁵	216	ɕ e t ⁵⁵	ɕ e t ⁵⁵		expert	Hill2017	LingPy:SCA	
2806	ap⁵⁵	411	a p ⁵⁵	- a p ⁵⁵		expert	Hill2017	LingPy:SCA	
2810	ʂək⁵⁵	94	ʂ ə k ⁵⁵	ʂ ə k ⁵⁵		expert	Hill2017	LingPy:SCA	
2812	a²¹sik⁵⁵	237	a ²¹ + s i k ⁵⁵	a ²¹ + s i k ⁵⁵		expert	Hill2017	LingPy:SCA	
2814	sak⁵⁵	94	s a k ⁵⁵	s a k ⁵⁵		expert	Hill2017	LingPy:SCA	
2817	sə̱ːk⁵⁵	94	s ə̰ː k ⁵⁵	s ə̰ː k ⁵⁵		expert	Hill2017	LingPy:SCA	
2818	sa̱k⁵⁵	94	s a̰ k ⁵⁵	s a̰ k ⁵⁵		expert	Hill2017	LingPy:SCA	
2820	ʂɯk⁵⁵	94	ʂ ɯ k ⁵⁵	ʂ ɯ k ⁵⁵		expert	Hill2017	LingPy:SCA	
1153	ʃɛʔ⁵⁵	216	ʃ ɛ ʔ ⁵⁵	ʃ ɛ ʔ ⁵⁵		expert	Hill2017	LingPy:SCA	
7459	cāḥ	534	ts a ⁵⁵	ts a ⁵⁵		expert	Hill2017	LingPy:SCA	
2842	kau³¹	651	k a u ³¹	k a u - ³¹		expert	Hill2017	LingPy:SCA	
2844	kau²¹	651	k a u ²¹	k a u - ²¹		expert	Hill2017	LingPy:SCA	
2845	kau³¹	651	k a u ³¹	k a u - ³¹		expert	Hill2017	LingPy:SCA	
2848	kou³³	651	k o u ³³	k o u - ³³		expert	Hill2017	LingPy:SCA	
2849	kuk³¹	651	k u k ³¹	k u - k ³¹		expert	Hill2017	LingPy:SCA	
2850	kau³¹	651	k a u ³¹	k a u - ³¹		expert	Hill2017	LingPy:SCA	
5254	je²²kʰɛ⁵⁵	437	j e ²² + kʰ ɛ ⁵⁵	j e ²² + kʰ ɛ - ⁵⁵		expert	Hill2017	LingPy:SCA	
5529	nɑ²²mi²²	359	n ɑ ²² + m i ²²	n ɑ ²² + m - i - ²²		expert	Hill2017	LingPy:SCA	
6369	meʔ³¹ʦɿ⁵⁵	372	m e ʔ ³¹ + ts ɿ ⁵⁵	m e ʔ ³¹ + ts ɿ ⁵⁵		expert	Hill2017	LingPy:SCA	
2860	na̱⁵⁵	130	n a̰ ⁵⁵	n a̰ - ⁵⁵		expert	Hill2017	LingPy:SCA	
2866	nɔ̱³¹	130	n ɔ̰ ³¹	n ɔ̰ - ³¹		expert	Hill2017	LingPy:SCA	
2880	muaŋ³¹	579	m u a ŋ ³¹	m u a ŋ ³¹		expert	Hill2017	LingPy:SCA	
2883	maŋ²¹	579	m a ŋ ²¹	m a - ŋ ²¹		expert	Hill2017	LingPy:SCA	
2885	mɔ̃³¹	579	m ɔ̃ ∼ ³¹	m ɔ̃ - ∼ ³¹		expert	Hill2017	LingPy:SCA	
2888	maŋ³³tso⁵⁵	601	m a ŋ ³³ + ts o ⁵⁵	m a - ŋ ³³ + ts o ⁵⁵		expert	Hill2017	LingPy:SCA	
2889	mɔ̃³⁵	579	m ɔ̃ ∼ ³⁵	m ɔ̃ - ∼ ³⁵		expert	Hill2017	LingPy:SCA	
2891	mɔŋ³¹	579	m ɔ ŋ ³¹	m ɔ - ŋ ³¹		expert	Hill2017	LingPy:SCA	
7312	a◦ro₁k	590	a + r o k	a + r o k		expert	Hill2017	LingPy:SCA	
6630	jeŋ²¹kʰoi⁵⁵	305	j e ŋ ²¹ + kʰ o i ⁵⁵	j e ŋ ²¹ + kʰ o i ⁵⁵		expert	Hill2017	LingPy:SCA	
6631	ŋɔ⁵⁵	563	ŋ ɔ ⁵⁵	ŋ ɔ ⁵⁵		expert	Hill2017	LingPy:SCA	
2536	ʃa³⁵	67	ʃ a ³⁵	ʃ - a ³⁵		expert	Hill2017	LingPy:SCA	
2937	ta³¹	282	t a ³¹	t a - ³¹		expert	Hill2017	LingPy:SCA	
2940	lă²¹	282	l ă ²¹	l ă - ²¹		expert	Hill2017	LingPy:SCA	
2942	ta³¹	282	t a ³¹	t a - ³¹		expert	Hill2017	LingPy:SCA	
7407	lhyā	595	l̥ j a ²²	l̥ j a ²²		expert	Hill2017	LingPy:SCA	
2945	ta³¹	282	t a ³¹	t a - ³¹		expert	Hill2017	LingPy:SCA	
2946	ta³¹	282	t a ³¹	t a - ³¹		expert	Hill2017	LingPy:SCA	
6635	ȵ̥aŋ³¹	182	n̥ʲ a ŋ ³¹	n̥ʲ - a ŋ ³¹		expert	Hill2017	LingPy:SCA	
2948	ta³¹	282	t a ³¹	t a - ³¹		expert	Hill2017	LingPy:SCA	
2964	sam⁵⁵	398	s a m ⁵⁵	s a m ⁵⁵		expert	Hill2017	LingPy:SCA	
2966	xam⁵¹	398	x a m ⁵¹	x a m ⁵¹		expert	Hill2017	LingPy:SCA	
2967	xɛ̃⁵⁵	398	x ɛ̃ ∼ ⁵⁵	x ɛ̃ ∼ ⁵⁵		expert	Hill2017	LingPy:SCA	
2970	ʃa̱m³³	398	ʃ a̰ m ³³	ʃ a̰ m ³³		expert	Hill2017	LingPy:SCA	
2971	xɛ̃³¹	398	x ɛ̃ ∼ ³¹	x ɛ̃ ∼ ³¹		expert	Hill2017	LingPy:SCA	
2972	ti⁵⁵kʐoŋ⁵⁵	578	t i ⁵⁵ + k ʐ o ŋ ⁵⁵	t i ⁵⁵ + k ʐ o ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
3910	ŋjo̱m⁵⁵	688	ŋ j o̰ m ⁵⁵	ŋ j o̰ m ⁵⁵		expert	Hill2017	LingPy:SCA	
2202	pɔ̱t⁵⁵lauʔ⁵⁵	304	p ɔ̰ t ⁵⁵ + l a u ʔ ⁵⁵	p ɔ̰ t ⁵⁵ + l a u ʔ ⁵⁵		expert	Hill2017	LingPy:SCA	
7095	a◦thak	575	a + tʰ a k	a + tʰ a k		expert	Hill2017	LingPy:SCA	
7097	a◦kun	350	a + k u n	a + k u n		expert	Hill2017	LingPy:SCA	
7099	chuivḥ	702	tsʰ ə w ⁵⁵	tsʰ ə w ⁵⁵		expert	Hill2017	LingPy:SCA	
7101	o₂k	194	ʊ k	ʊ k		expert	Hill2017	LingPy:SCA	
7103	krīḥ	637	k r i ⁵⁵	k r i ⁵⁵		expert	Hill2017	LingPy:SCA	
7105	nak	36	n a k	n a k		expert	Hill2017	LingPy:SCA	
7107	iyḥ	149	i j ⁵⁵	i j ⁵⁵		expert	Hill2017	LingPy:SCA	
7109	mhan	215	m̥ a n	m̥ a n		expert	Hill2017	LingPy:SCA	
7111	mho₂ṅ	225	m̥ ʊ ŋ	m̥ ʊ ŋ		expert	Hill2017	LingPy:SCA	
7113	ñac◦pat	716	nʲ a ts + p a t	nʲ a ts + p a t		expert	Hill2017	LingPy:SCA	
7115	khro₂k	422	kʰ r ʊ k	kʰ r ʊ k		expert	Hill2017	LingPy:SCA	
7117	rhyat	216	r̥ j a t	r̥ j a t		expert	Hill2017	LingPy:SCA	
7119	viyḥ	346	w i j ⁵⁵	w i j ⁵⁵		expert	Hill2017	LingPy:SCA	
7121	thaṅḥ	133	tʰ a ŋ ⁵⁵	tʰ a ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
3027	vaʔ²¹	539	v a ʔ ²¹	v a ʔ ²¹		expert	Hill2017	LingPy:SCA	
3028	vaʔ³¹	539	v a ʔ ³¹	v a ʔ ³¹		expert	Hill2017	LingPy:SCA	
7125	liyḥ	532	l i j ⁵⁵	l i j ⁵⁵		expert	Hill2017	LingPy:SCA	
7127	plañʔ	30	p l a nʲ ⁵³	p l a nʲ ⁵³		expert	Hill2017	LingPy:SCA	
3032	vɔʔ³¹	539	v ɔ ʔ ³¹	v ɔ ʔ ³¹		expert	Hill2017	LingPy:SCA	
3033	oʔ⁵⁵	539	o ʔ ⁵⁵	- o ʔ ⁵⁵		expert	Hill2017	LingPy:SCA	
7131	cimḥ	588	ts i m ⁵⁵	ts i m ⁵⁵		expert	Hill2017	LingPy:SCA	
7133	ñuiv	376	nʲ ə w	nʲ ə w		expert	Hill2017	LingPy:SCA	
7135	mā	338	m a ²²	m a ²²		expert	Hill2017	LingPy:SCA	
7137	liyḥ	642	l i j ⁵⁵	l i j ⁵⁵		expert	Hill2017	LingPy:SCA	
7139	sañ◦to₁ṅ	452	s a nʲ + t o ŋ	s a nʲ + t o ŋ		expert	Hill2017	LingPy:SCA	
7141	mraṅʔ	181	m r a ŋ ⁵³	m r a ŋ ⁵³		expert	Hill2017	LingPy:SCA	
7143	kanʔ◦lanʔ	336	k a n ⁵³ + l a n ⁵³	k a n ⁵³ + l a n ⁵³		expert	Hill2017	LingPy:SCA	
7145	nuyḥ	639	n u j ⁵⁵	n u j ⁵⁵		expert	Hill2017	LingPy:SCA	
7147	ryā	463	r j a ²²	r j a ²²		expert	Hill2017	LingPy:SCA	
7149	ṅā	563	ŋ a ²²	ŋ a ²²		expert	Hill2017	LingPy:SCA	
7151	a◦to₁ṅḥ	599	a + t o ŋ ⁵⁵	a + t o ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
7154	no₂k◦kya	377	n ʊ k + k j a	n ʊ k + k j a		expert	Hill2017	LingPy:SCA	
3060	ŋji⁵¹ku̱n⁵⁵	147	ŋ j i ⁵¹ + k ṵ n ⁵⁵	ŋ j i ⁵¹ + k ṵ n ⁵⁵		expert	Hill2017	LingPy:SCA	
3062	khɔ̃³⁵kɔ̱n³¹	299	kʰ ɔ̃ ∼ ³⁵ + k ɔ̰ n ³¹	kʰ ɔ̃ ∼ ³⁵ + k ɔ̰ n ³¹		expert	Hill2017	LingPy:SCA	
7159	rhañ	478	r̥ a nʲ	r̥ a nʲ		expert	Hill2017	LingPy:SCA	
3064	lu̱ː³³	207	l ṵː ³³	l ṵː - ³³		expert	Hill2017	LingPy:SCA	
3065	na³¹ku̱m⁵⁵	308	n a ³¹ + k ṵ m ⁵⁵	n a ³¹ + k ṵ m ⁵⁵		expert	Hill2017	LingPy:SCA	
7163	krāḥ	544	k r a ⁵⁵	k r a ⁵⁵		expert	Hill2017	LingPy:SCA	
7165	naṃ◦nak	306	n a m + n a k	n a m + n a k		expert	Hill2017	LingPy:SCA	
7167	kyanḥ	266	k j a n ⁵⁵	k j a n ⁵⁵		expert	Hill2017	LingPy:SCA	
6567	xɔ³¹	103	x ɔ ³¹	x ɔ ³¹		expert	Hill2017	LingPy:SCA	
7169	nīḥ	80	n i ⁵⁵	n i ⁵⁵		expert	Hill2017	LingPy:SCA	
7171	sac	94	s a ts	s a ts		expert	Hill2017	LingPy:SCA	
7173	kuivḥ	651	k ə w ⁵⁵	k ə w ⁵⁵		expert	Hill2017	LingPy:SCA	
7175	mo₁nḥ◦tañʔ	76	m o n ⁵⁵ + t a nʲ ⁵³	m o n ⁵⁵ + t a nʲ ⁵³		expert	Hill2017	LingPy:SCA	
7177	niyʔ◦lañ	654	n i j ⁵³ + l a nʲ	n i j ⁵³ + l a nʲ		expert	Hill2017	LingPy:SCA	
7179	uiw	48	ə w	ə w		expert	Hill2017	LingPy:SCA	
7181	tac	282	t a ts	t a ts		expert	Hill2017	LingPy:SCA	
7183	a◦praṅ	604	a + p r a ŋ	a + p r a ŋ		expert	Hill2017	LingPy:SCA	
7185	nī	92	n i	n i		expert	Hill2017	LingPy:SCA	
7187	yā	11	j a ²²	j a ²²		expert	Hill2017	LingPy:SCA	
7189	luṃḥ	323	l u m ⁵⁵	l u m ⁵⁵		expert	Hill2017	LingPy:SCA	
6649	wɔm³¹kʰui⁵⁵	159	w ɔ m ³¹ + kʰ u i ⁵⁵	w ɔ m ³¹ + kʰ u i - ⁵⁵		expert	Hill2017	LingPy:SCA	
7191	ṅan	297	ŋ a n	ŋ a n		expert	Hill2017	LingPy:SCA	
7193	khu◦nac	412	kʰ u + n a ts	kʰ u + n a ts		expert	Hill2017	LingPy:SCA	
7195	thak	602	tʰ a k	tʰ a k		expert	Hill2017	LingPy:SCA	
3100	ʂa⁵⁵	128	ʂ a ⁵⁵	ʂ a ⁵⁵		expert	Hill2017	LingPy:SCA	
7197	tuiv	91	t ə w	t ə w		expert	Hill2017	LingPy:SCA	
3102	ʃɛ⁵⁵	128	ʃ ɛ ⁵⁵	ʃ ɛ ⁵⁵		expert	Hill2017	LingPy:SCA	
7199	rhak	138	r̥ a k	r̥ a k		expert	Hill2017	LingPy:SCA	
3104	ʃɛ³¹	128	ʃ ɛ ³¹	ʃ ɛ ³¹		expert	Hill2017	LingPy:SCA	
3105	ʂa⁵⁵	128	ʂ a ⁵⁵	ʂ a ⁵⁵		expert	Hill2017	LingPy:SCA	
7203	ṅay	436	ŋ a j	ŋ a j		expert	Hill2017	LingPy:SCA	
7205	pyo₂ʔ	659	p j ʊ ⁵³	p j ʊ ⁵³		expert	Hill2017	LingPy:SCA	
7129	ko₂ṅḥ	273	k ʊ ŋ ⁵⁵	k ʊ ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
7207	pyo₂ʔ	659	p j ʊ ⁵³	p j ʊ ⁵³		expert	Hill2017	LingPy:SCA	
7209	phro₂ṅʔ	460	pʰ r ʊ ŋ ⁵³	pʰ r ʊ ŋ ⁵³		expert	Hill2017	LingPy:SCA	
7211	ta◦chay	584	t a + tsʰ a j	t a + tsʰ a j		expert	Hill2017	LingPy:SCA	
7213	thuiv	718	tʰ ə w	tʰ ə w		expert	Hill2017	LingPy:SCA	
7215	pu◦ro₁k◦chip	538	p u + r o k + tsʰ i p	p u + r o k + tsʰ i p		expert	Hill2017	LingPy:SCA	
7217	khyo₁ṅḥ	652	kʰ j o ŋ ⁵⁵	kʰ j o ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
7219	vāḥ	723	w a ⁵⁵	w a ⁵⁵		expert	Hill2017	LingPy:SCA	
7221	puik	222	p ə k	p ə k		expert	Hill2017	LingPy:SCA	
7223	ṅhak	117	ŋ̊ a k	ŋ̊ a k		expert	Hill2017	LingPy:SCA	
7225	suyḥ	238	s u j ⁵⁵	s u j ⁵⁵		expert	Hill2017	LingPy:SCA	
7227	muyḥ	197	m u j ⁵⁵	m u j ⁵⁵		expert	Hill2017	LingPy:SCA	
7229	ruiwḥ	593	r ə w ⁵⁵	r ə w ⁵⁵		expert	Hill2017	LingPy:SCA	
7231	a◦khak	179	a + kʰ a k	a + kʰ a k		expert	Hill2017	LingPy:SCA	
7233	nuivʔ	189	n ə w ⁵³	n ə w ⁵³		expert	Hill2017	LingPy:SCA	
7235	tim	636	t i m	t i m		expert	Hill2017	LingPy:SCA	
7237	sa◦mīḥ	657	s a + m i ⁵⁵	s a + m i ⁵⁵		expert	Hill2017	LingPy:SCA	
7239	nhaṅḥ	41	n̥ a ŋ ⁵⁵	n̥ a ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
7241	khuyḥ	77	kʰ u j ⁵⁵	kʰ u j ⁵⁵		expert	Hill2017	LingPy:SCA	
3146	tʃu̱n²¹	100	tʃ ṵ n ²¹	tʃ ṵ n ²¹		expert	Hill2017	LingPy:SCA	
7243	ip◦mak	458	i p + m a k	i p + m a k		expert	Hill2017	LingPy:SCA	
3148	tʃɔ̱n³⁵	100	tʃ ɔ̰ n ³⁵	tʃ ɔ̰ n ³⁵		expert	Hill2017	LingPy:SCA	
7245	phun	228	pʰ u n	pʰ u n		expert	Hill2017	LingPy:SCA	
3150	tuːn³³	177	t uː n ³³	t uː n ³³		expert	Hill2017	LingPy:SCA	
7247	nāḥ◦ro₁k	351	n a ⁵⁵ + r o k	n a ⁵⁵ + r o k		expert	Hill2017	LingPy:SCA	
3153	tun³¹	177	t u n ³¹	t u n ³¹		expert	Hill2017	LingPy:SCA	
7251	u	12	u	u		expert	Hill2017	LingPy:SCA	
7253	myak	449	m j a k	m j a k		expert	Hill2017	LingPy:SCA	
7255	a◦phiy	118	a + pʰ i j	a + pʰ i j		expert	Hill2017	LingPy:SCA	
7257	a◦muyḥ	396	a + m u j ⁵⁵	a + m u j ⁵⁵		expert	Hill2017	LingPy:SCA	
7259	mīḥ	549	m i ⁵⁵	m i ⁵⁵		expert	Hill2017	LingPy:SCA	
7261	ṅāḥ	262	ŋ a ⁵⁵	ŋ a ⁵⁵		expert	Hill2017	LingPy:SCA	
7263	lhiyḥ	573	l̥ i j ⁵⁵	l̥ i j ⁵⁵		expert	Hill2017	LingPy:SCA	
7265	a◦po₁ṅʔ	404	a + p o ŋ ⁵³	a + p o ŋ ⁵³		expert	Hill2017	LingPy:SCA	
7267	nhaṅḥ	276	n̥ a ŋ ⁵⁵	n̥ a ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
7269	khriy	89	kʰ r i j	kʰ r i j		expert	Hill2017	LingPy:SCA	
7271	mriy◦khuyḥ	420	m r i j + kʰ u j ⁵⁵	m r i j + kʰ u j ⁵⁵		expert	Hill2017	LingPy:SCA	
7273	phāḥ	447	pʰ a ⁵⁵	pʰ a ⁵⁵		expert	Hill2017	LingPy:SCA	
7276	nhaṅḥ	41	n̥ a ŋ ⁵⁵	n̥ a ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
7278	sac◦sīḥ	483	s a ts + s i ⁵⁵	s a ts + s i ⁵⁵		expert	Hill2017	LingPy:SCA	
7280	chit	555	tsʰ i t	tsʰ i t		expert	Hill2017	LingPy:SCA	
7282	mrak	721	m r a k	m r a k		expert	Hill2017	LingPy:SCA	
7284	muivḥ◦sīḥ	568	m ə w ⁵⁵ + s i ⁵⁵	m ə w ⁵⁵ + s i ⁵⁵		expert	Hill2017	LingPy:SCA	
7286	chaṃ	287	tsʰ a m	tsʰ a m		expert	Hill2017	LingPy:SCA	
7288	lak	87	l a k	l a k		expert	Hill2017	LingPy:SCA	
4628	tsɔi³¹	65	ts ɔ i ³¹	ts ɔ i ³¹		expert	Hill2017	LingPy:SCA	
7290	kho₂ṅḥ	722	kʰ ʊ ŋ ⁵⁵	kʰ ʊ ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
7292	nha◦luṃḥ	660	n̥ a + l u m ⁵⁵	n̥ a + l u m ⁵⁵		expert	Hill2017	LingPy:SCA	
7294	khō₁	25	kʰ o ²²	kʰ o ²²		expert	Hill2017	LingPy:SCA	
7296	khyuiw	480	kʰ j ə w	kʰ j ə w		expert	Hill2017	LingPy:SCA	
7298	mraṅḥ	686	m r a ŋ ⁵⁵	m r a ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
7300	im	167	i m	i m		expert	Hill2017	LingPy:SCA	
534	ʂɯk⁵⁵xɔʔ⁵⁵	9	ʂ ɯ k ⁵⁵ + x ɔ ʔ ⁵⁵	ʂ ɯ k ⁵⁵ + x ɔ ʔ ⁵⁵		expert	Hill2017	LingPy:SCA	
7302	laṅ	569	l a ŋ	l a ŋ		expert	Hill2017	LingPy:SCA	
7304	riy◦khai	437	r i j + kʰ aj	r i j + kʰ aj		expert	Hill2017	LingPy:SCA	
7306	pu◦chac	113	p u + tsʰ a ts	p u + tsʰ a ts		expert	Hill2017	LingPy:SCA	
8563	a²¹◦xaʔ⁵⁵	590	a ²¹ + x a ʔ ⁵⁵	a ²¹ + x a ʔ ⁵⁵		expert	Hill2017	LingPy:SCA	
7308	dūḥ	705	d u ⁵⁵	d u ⁵⁵		expert	Hill2017	LingPy:SCA	
7310	kan	625	k a n	k a n		expert	Hill2017	LingPy:SCA	
5017	o⁵⁵	453	o ⁵⁵	o ⁵⁵		expert	Hill2017	LingPy:SCA	
7314	nhut	162	n̥ u t	n̥ u t		expert	Hill2017	LingPy:SCA	
7316	a◦sañḥ	560	a + s a nʲ ⁵⁵	a + s a nʲ ⁵⁵		expert	Hill2017	LingPy:SCA	
7318	sanḥ	386	s a n ⁵⁵	s a n ⁵⁵		expert	Hill2017	LingPy:SCA	
7320	a◦chut	24	a + tsʰ u t	a + tsʰ u t		expert	Hill2017	LingPy:SCA	
7322	a◦sāḥ	193	a + s a ⁵⁵	a + s a ⁵⁵		expert	Hill2017	LingPy:SCA	
7324	laʔ	18	l a ⁵³	l a ⁵³		expert	Hill2017	LingPy:SCA	
7326	khraṅ	556	kʰ r a ŋ	kʰ r a ŋ		expert	Hill2017	LingPy:SCA	
7328	a◦miy	628	a + m i j	a + m i j		expert	Hill2017	LingPy:SCA	
7330	to₂ṅ	35	t ʊ ŋ	t ʊ ŋ		expert	Hill2017	LingPy:SCA	
3236	mau³¹ʐo⁵⁵	114	m a u ³¹ + ʐ o ⁵⁵	m a u - ³¹ + ʐ o ⁵⁵		expert	Hill2017	LingPy:SCA	
7334	pāḥ◦cap	219	p a ⁵⁵ + ts a p	p a ⁵⁵ + ts a p		expert	Hill2017	LingPy:SCA	
3239	mau²¹	129	m a u ²¹	m a u - ²¹		expert	Hill2017	LingPy:SCA	
7336	nhut	295	n̥ u t	n̥ u t		expert	Hill2017	LingPy:SCA	
3242	mau³¹ɣɔ⁵⁵	114	m a u ³¹ + ɣ ɔ ⁵⁵	m a u - ³¹ + ɣ ɔ ⁵⁵		expert	Hill2017	LingPy:SCA	
7339	lak◦sañḥ	126	l a k + s a nʲ ⁵⁵	l a k + s a nʲ ⁵⁵		expert	Hill2017	LingPy:SCA	
7341	a◦mañ	691	a + m a nʲ	a + m a nʲ		expert	Hill2017	LingPy:SCA	
3246	mou³³wɔ³¹	114	m o u ³³ + w ɔ ³¹	m o u - ³³ + w ɔ ³¹		expert	Hill2017	LingPy:SCA	
7343	lañ	490	l a nʲ	l a nʲ		expert	Hill2017	LingPy:SCA	
3248	muk⁵⁵	129	m u k ⁵⁵	m u - k ⁵⁵		expert	Hill2017	LingPy:SCA	
7345	ap	411	a p	a p		expert	Hill2017	LingPy:SCA	
3250	mau³¹ʐo⁵⁵	114	m a u ³¹ + ʐ o ⁵⁵	m a u - ³¹ + ʐ o ⁵⁵		expert	Hill2017	LingPy:SCA	
7347	nhā	130	n̥ a ²²	n̥ a ²²		expert	Hill2017	LingPy:SCA	
7349	phyaṃ	312	pʰ j a m	pʰ j a m		expert	Hill2017	LingPy:SCA	
7351	vak	539	w a k	w a k		expert	Hill2017	LingPy:SCA	
7353	ro₁	268	r o	r o		expert	Hill2017	LingPy:SCA	
7355	sak◦taṃ	224	s a k + t a m	s a k + t a m		expert	Hill2017	LingPy:SCA	
7357	ko₂k	255	k ʊ k	k ʊ k		expert	Hill2017	LingPy:SCA	
7359	mlac	661	m l a ts	m l a ts		expert	Hill2017	LingPy:SCA	
7361	lamḥ	31	l a m ⁵⁵	l a m ⁵⁵		expert	Hill2017	LingPy:SCA	
7363	mryat	227	m r j a t	m r j a t		expert	Hill2017	LingPy:SCA	
7365	kruivḥ	675	k r ə w ⁵⁵	k r ə w ⁵⁵		expert	Hill2017	LingPy:SCA	
7367	chāḥ	218	tsʰ a ⁵⁵	tsʰ a ⁵⁵		expert	Hill2017	LingPy:SCA	
7369	sai	486	s aj	s aj		expert	Hill2017	LingPy:SCA	
7371	paṅ◦lay	384	p a ŋ + l a j	p a ŋ + l a j		expert	Hill2017	LingPy:SCA	
7373	myuivḥ◦ciyʔ	232	m j ə w ⁵⁵ + ts i j ⁵³	m j ə w ⁵⁵ + ts i j ⁵³		expert	Hill2017	LingPy:SCA	
888	ʃɿ⁵⁵	168	ʃ ɿ ⁵⁵	ʃ ɿ - - ⁵⁵		expert	Hill2017	LingPy:SCA	
7377	pa◦khuṃḥ	253	p a + kʰ u m ⁵⁵	p a + kʰ u m ⁵⁵		expert	Hill2017	LingPy:SCA	
7379	a◦riy	3	a + r i j	a + r i j		expert	Hill2017	LingPy:SCA	
5498	mjĩ⁵³	181	m j ĩ ∼ ⁵³	m j ĩ - ⁵³		expert	Hill2017	LingPy:SCA	
3285	nɛ⁵⁵	92	n ɛ ⁵⁵	n ɛ ⁵⁵		expert	Hill2017	LingPy:SCA	
7383	khuivḥ	155	kʰ ə w ⁵⁵	kʰ ə w ⁵⁵		expert	Hill2017	LingPy:SCA	
7385	mruy	570	m r u j	m r u j		expert	Hill2017	LingPy:SCA	
7375	suivḥ	358	s ə w ⁵⁵	s ə w ⁵⁵		expert	Hill2017	LingPy:SCA	
3292	na⁵⁵	92	n a ⁵⁵	n a ⁵⁵		expert	Hill2017	LingPy:SCA	
7389	sāḥ	56	s a ⁵⁵	s a ⁵⁵		expert	Hill2017	LingPy:SCA	
7392	paṅʔ◦kū	192	p a ŋ ⁵³ + k u ²²	p a ŋ ⁵³ + k u ²²		expert	Hill2017	LingPy:SCA	
7394	kray	136	k r a j	k r a j		expert	Hill2017	LingPy:SCA	
3300	ŋji⁵¹	291	ŋ j i ⁵¹	ŋ j i - - ⁵¹		expert	Hill2017	LingPy:SCA	
3302	ŋji⁵⁵	291	ŋ j i ⁵⁵	ŋ j i - - ⁵⁵		expert	Hill2017	LingPy:SCA	
3281	na⁵⁵	92	n a ⁵⁵	n a ⁵⁵		expert	Hill2017	LingPy:SCA	
3304	luːŋ⁵⁵	330	l uː ŋ ⁵⁵	l uː ŋ ⁵⁵		expert	Hill2017	LingPy:SCA	
7401	mrīḥ	496	m r i ⁵⁵	m r i ⁵⁵		expert	Hill2017	LingPy:SCA	
4647	sə̱k⁵⁵	98	s ə̰ k ⁵⁵	s ə̰ k ⁵⁵		expert	Hill2017	LingPy:SCA	
7405	klāḥ	280	k l a ⁵⁵	k l a ⁵⁵		expert	Hill2017	LingPy:SCA	
3310	tshen⁵⁵	123	tsʰ e n ⁵⁵	tsʰ e n ⁵⁵		expert	Hill2017	LingPy:SCA	
3311	tʃhin⁵¹	123	tʃʰ i n ⁵¹	tʃʰ i n ⁵¹		expert	Hill2017	LingPy:SCA	
3312	tʃhɔn⁵⁵	123	tʃʰ ɔ n ⁵⁵	tʃʰ ɔ n ⁵⁵		expert	Hill2017	LingPy:SCA	
3313	tʃhɛn³³	123	tʃʰ ɛ n ³³	tʃʰ ɛ n ³³		expert	Hill2017	LingPy:SCA	
7410	sac◦paṅ	46	s a ts + p a ŋ	s a ts + p a ŋ		expert	Hill2017	LingPy:SCA	
