# Wordlist

# DATA
ID	COGID	POS	ALIGNMENT	CONCEPT	DOCULECT	ORIGINAL_CONCEPT	STEDT_SRCID	ORIGINAL_TAXNAME	ORIGINAL_ENTRY	MORPHEMES	NOTE	COGIDS	SOURCE	STEDT_GLOSS	CONCEPTICON_ID	STEDT_REFLEX	IPA	STEDT_CONCEPT	TOKENS	STEDT_RN	STEDT_ANALYSIS	STEDT_ID
5232	1105	other	n a - ŋ ³¹	thou [second person singular]	Lashi	you pron	0931.33	Leqi (Luxi) TBL	naŋ³¹  | 0931.33		bad concept	927	TBL		1215	naŋ³¹	naŋ³¹	you	n a ŋ ³¹	392907	2489	9619
#
4527	582	other	s u m ²¹	three	Atsi	three num	0799.30	Atsi [Zaiwa] TBL	sum²¹  | 0799.30	three		801	TBL		492	sum²¹	sum²¹	three	s u m ²¹	386158	2666	2806
4533	582	other	s a m ³¹	three	Maru	three num	0799.31	Langsu (Luxi) TBL	sam³¹  | 0799.31			801	TBL		492	sam³¹	sam³¹	three	s a m ³¹	386159	2666	10529
4535	582	other	s u m ³¹	three	Xiandao	three num	0799.29	Achang (Xiandao) TBL	sum³¹  | 0799.29	three		801	TBL		492	sum³¹	sum³¹	three	s u m ³¹	386157	2666	589
4524	582	other	s u m ³¹	three	Achang_Longchuan	three num	0799.28	Achang (Longchuan) TBL	sum³¹  | 0799.28	three		801	TBL		492	sum³¹	sum³¹	three	s u m ³¹	386156	2666	8426
4532	582	other	s ɔ m ⁵⁵	three	Lashi	three num	0799.33	Leqi (Luxi) TBL	sɔm⁵⁵  | 0799.33	three		801	TBL		492	sɔm⁵⁵	sɔm⁵⁵	three	s ɔ m ⁵⁵	386161	2666	12046
4529	582	other	s a m ⁵⁵	three	Bola	three num	0799.32	Bola (Luxi) TBL	sam⁵⁵  | 0799.32	three		801	TBL		492	sam⁵⁵	sam⁵⁵	three	s a m ⁵⁵	386160	2666	1418
5453	582	other	tθ õ - ⁵⁵	three	Rangoon		0799.27					801	TBL		492	tθõ⁵⁵	tθõ⁵⁵	three	tθ õ ∼ ⁵⁵	386155	2666	3795
#
343	594	verb	p ɛ̃ ∼ ³¹	to bite	Bola	bite v.	1753.32	Bola (Luxi) TBL	pɛ̃³¹  | 1753.32	bite	bad concept	89	TBL		1403	pɛ̃³¹	pɛ̃³¹	bite	p ɛ̃ ∼ ³¹	431353	1774	2198
350	595	verb	ŋ aː t ³¹	to bite	Lashi	bite v.	1753.33	Leqi (Luxi) TBL	ŋaːt³¹  | 1753.33		bad concept	1024	TBL		1403	ŋaːt³¹	ŋaːt³¹	bite	ŋ aː t ³¹	431354	1761	7002
#
5500	1134	verb	n̥ ɑ ʔ ⁴ + nʲ i ʔ ⁴	to blow (of wind)	Rangoon		1738.27					13 40074	TBL		175	n̥ɑʔ⁴ȵiʔ⁴	n̥ɑʔ⁴ȵiʔ⁴	blow (one's nose)	n̥ ɑ ʔ ⁴ + nʲ i ʔ ⁴	430648	805 10074	8763
#
6396	140		v ɔ ³⁵	to chew	Maru	chew	1424.31	Langsu (Luxi)	vɔ³⁵	chew		73	TBL		321		vɔ³⁵		v ɔ ³⁵	44547	688	4416
6465	140		w ɑ ⁵⁵	to chew	Rangoon	chew	1424.27	Burmese (Rangoon)	wɑ⁵⁵			73	TBL		321		wɑ⁵⁵		w ɑ ⁵⁵	35484	688	5910
6504	140		v a ³¹	to chew	Bola	chew	1424.32	Bola (Luxi)	va³¹	chew		73	TBL		321		va³¹		v a ³¹	46376	688	8623
#
697	621	verb	l ɔ ⁵⁵	to come	Xiandao	come v.	1491.29	Achang (Xiandao) TBL	lɔ⁵⁵  | 1491.29	come		157	TBL		1446	lɔ⁵⁵	lɔ⁵⁵	come	l ɔ ⁵⁵	419017	3569	12119
5625	621	verb	l ɑ ²²	to come	Rangoon		1491.27					157	TBL		1446	lɑ²²	lɑ²²	come	l ɑ ²²	419015	3569	4245
#
5522	1145	verb	j e ²²	to count	Rangoon		1640.27			count		166	TBL		1420	je²²	je²²	count (numbers)	j e ²²	426044	2738	3934
#
6300	80		ŋ a u - ⁵⁵	to cry (weep)	Bola	cry	1485.32	Bola (Luxi)	ŋau⁵⁵	cry		32	TBL		1420		ŋau⁵⁵		ŋ a u ⁵⁵	46434	1104	8646
6377	80		ŋ a u - ⁵⁵	to cry (weep)	Achang_Longchuan	cry	1485.28	Achang (Longchuan)	ŋau⁵⁵	cry		32	TBL		1420		ŋau⁵⁵		ŋ a u ⁵⁵	37346	1104	2676
6418	80		ŋ u - k ³¹	to cry (weep)	Maru	cry	1485.31	Langsu (Luxi)	ŋuk³¹			32	TBL		1420		ŋuk³¹		ŋ u k ³¹	44602	1104	4458
6496	80		ŋ o - - ²²	to cry (weep)	Rangoon	cry	1485.27	Burmese (Rangoon)	ŋo²²			32	TBL		1420		ŋo²²		ŋ o ²²	35547	1104	5921
6556	80		ŋ a u - ⁵¹	to cry (weep)	Atsi	cry	1485.30	Atsi [Zaiwa]	ŋau⁵¹	cry		32	TBL		1420		ŋau⁵¹		ŋ a u ⁵¹	42831	1104	4945
6197	80		ŋ a u - ⁵⁵	to cry (weep)	Xiandao	cry	1485.29	Achang (Xiandao)	ŋau⁵⁵	cry		32	TBL		1420		ŋau⁵⁵		ŋ a u ⁵⁵	39059	1104	986
6140	80		ŋ aː u - ³¹	to cry (weep)	Lashi	cry	1485.33	Leqi (Luxi)	ŋaːu³¹	cry		32	TBL		1420		ŋaːu³¹		ŋ aː u ³¹	48174	1104	7005
#
888	670	verb	ʃ ɿ - - ⁵⁵	to die	Bola	die	1651.32	Bola (Luxi) TBL	ʃɿ⁵⁵  | 1651.32	die		199	TBL		1494	ʃɿ⁵⁵	ʃɿ⁵⁵	die	ʃ ɿ ⁵⁵	426591	27	8706
893	670	verb	ʃ eː i - ³³	to die	Lashi	die	1651.33	Leqi (Luxi) TBL	ʃeːi³³  | 1651.33	die		199	TBL		1494	ʃeːi³³	ʃeːi³³	die	ʃ eː i ³³	426592	27	7101
896	670	verb	ʃ i - k ³¹	to die	Maru	die	1651.31	Langsu (Luxi) TBL	ʃik³¹  | 1651.31	die		199	TBL		1494	ʃik³¹	ʃik³¹	die	ʃ i k ³¹	426590	27	4491
898	670	verb	ʂ ɿ - - ⁵⁵	to die	Xiandao	die	1651.29	Achang (Xiandao) TBL	ʂɿ⁵⁵  | 1651.29	die		199	TBL		1494	ʂɿ⁵⁵	ʂɿ⁵⁵	die	ʂ ɿ ⁵⁵	426588	27	1841
5451	1146	verb	tθ e - - ²²	to die	Rangoon		1651.27					199	TBL		1494	tθe²²	tθe²²	die	tθ e ²²	426586	27	3765
#
917	675	verb	t uː - ³³	to dig	Lashi	dig / scoop out v.	1698.33	Leqi (Luxi) TBL	tuː³³  | 1698.33		bad concept	204	TBL		1418	khaːi⁵³	tuː³³	dig / scoop out	t uː ³³	428804	3573	6801
920	675	verb	t u - ³¹	to dig	Xiandao	dig / scoop out v.	1698.29	Achang (Xiandao) TBL	tu³¹  | 1698.29		bad concept	204	TBL		1418	tu³¹	tu³¹	dig / scoop out	t u ³¹	428800	3573	789
921	675	verb	t u - ³¹	to dig	Achang_Longchuan	dig / scoop out v.	1698.28	Achang (Longchuan) TBL	tu³¹  | 1698.28		bad concept	204	TBL		1418	tu³¹	tu³¹	dig / scoop out	t u ³¹	428799	3573	2326
5516	675	verb	t u - ⁵⁵	to dig	Rangoon		1698.27				bad concept	204	TBL		1418	tu⁵⁵	tu⁵⁵	dig / scoop out	t u ⁵⁵	428798	3573	3530
#
1012	174	verb	ʃ a u ʔ ⁵⁵	to drink	Bola	drink v.	1370.32	Bola (Luxi) TBL	ʃauʔ⁵⁵  | 1370.32	drink		228	TBL		1401	ʃauʔ⁵⁵	ʃauʔ⁵⁵	drink	ʃ a u ʔ ⁵⁵	413617	3462	8698
1015	174	verb	ʃ uː - k ⁵⁵	to drink	Lashi	drink v.	1370.33	Leqi (Luxi) TBL	ʃuːk⁵⁵  | 1370.33	drink		228	TBL		1401	ʃuːk⁵⁵	ʃuːk⁵⁵	drink	ʃ uː k ⁵⁵	413618	3462	7114
1017	174	verb	ʃ a u k ⁵⁵	to drink	Maru	drink v.	1370.31	Langsu (Luxi) TBL	ʃauk⁵⁵  | 1370.31			228	TBL		1401	ʃauk⁵⁵	ʃauk⁵⁵	drink	ʃ a u k ⁵⁵	413616	3462	4489
5542	174	verb	tθ ɑ u ʔ ⁴	to drink	Rangoon		1370.27					228	TBL		1401	tθɑuʔ⁴	tθɑuʔ⁴	drink	tθ ɑ u ʔ ⁴	413612	3462	5820
#
1129	700	verb	ts ɔː ³³	to eat	Lashi	eat	1198.33	Leqi (Luxi) TBL	tsɔː³³  | 1198.33	eat		245	TBL		1336	tsɔː³³	tsɔː³³	eat	ts ɔː ³³	405917	36	6768
1132	700	verb	ts ɔ ³⁵	to eat	Maru	eat	1198.31	Langsu (Luxi) TBL	tsɔ³⁵  | 1198.31	eat		245	TBL		1336	tsɔ³⁵	tsɔ³⁵	eat	ts ɔ ³⁵	405915	36	13402
#
1447	726	verb	j u i - ⁵¹	to flow	Atsi	flow 2	1502.30	Atsi [Zaiwa] TBL	jui⁵¹  | 1502.30	flow		294	TBL		2003	jui⁵¹	jui⁵¹	flow (of water)	j u i ⁵¹	419568	2428	7274
#
5462	732	verb	p j ɑ̃ ∼ ²²	to fly (move through air)	Rangoon		1318.27					299	TBL		1441	pjɑ̃²²	pjɑ̃²²	fly	p j ɑ̃ ∼ ²²	411258	2588	10797
#
5250	1167	verb	p - e - - ⁵⁵	to give	Rangoon		1345.27					321	TBL		1447	pe⁵⁵	pe⁵⁵	give	p e ⁵⁵	412457	2158	8773
1605	1167	verb	p j i - - ²¹	to give	Atsi	give v.	1345.30	Atsi [Zaiwa] TBL	pji²¹  | 1345.30	give		321	TBL		1447	pji²¹	pji²¹	give	p j i ²¹	412460	2158	4863
1606	1167	verb	p - i - - ³¹	to give	Bola	give v.	1345.32	Bola (Luxi) TBL	pi³¹  | 1345.32	give		321	TBL		1447	pi³¹	pi³¹	give	p i ³¹	412462	2158	2170
1608	1167	verb	p j eː i - ³³	to give	Lashi	give v.	1345.33	Leqi (Luxi) TBL	pjeːi³³  | 1345.33	give		321	TBL		1447	pjeːi³³	pjeːi³³	give	p j eː i ³³	412463	2158	4793
1609	1167	verb	p j i - k ⁵⁵	to give	Maru	give v.	1345.31	Langsu (Luxi) TBL	pjik⁵⁵  | 1345.31	give		321	TBL		1447	pjik⁵⁵	pjik⁵⁵	give	p j i k ⁵⁵	412461	2158	13626
#
5353	1177	verb	tɕ - ɑ - ⁵⁵	to hear	Rangoon		1682.27					351	TBL		1408	tɕɑ⁵⁵	ʨɑ⁵⁵	hear	tɕ ɑ ⁵⁵	428064	1411	3763
1806	1177	verb	v o ⁵⁵ + k j o - ²¹	to hear	Atsi	hear v.	1682.30	Atsi [Zaiwa] TBL	vo⁵⁵ kjo²¹  | 1682.30	have hear		40139 351	TBL		1408	vo⁵⁵kjo²¹	vo⁵⁵kjo²¹	hear	v o ⁵⁵ + k j o ²¹	428067	10139 1411	4898
1807	1177	verb	ɣ ə̆ ³¹ + k j a - ³¹	to hear	Bola	hear v.	1682.32	Bola (Luxi) TBL	ɣə̆³¹ kja³¹  | 1682.32	hear listen		40039 351	TBL		1408	ɣə̆³¹kja³¹	ɣə̆³¹kja³¹	hear	ɣ ə̆ ³¹ + k j a ³¹	428069	10039 1411	8687
1810	1177	verb	j ɔː ⁵⁵ + k j ɔː - ³³	to hear	Lashi	hear v.	1682.33	Leqi (Luxi) TBL	jɔː⁵⁵ kjɔː³³  | 1682.33	hear listen		40165 351	TBL		1408	jɔː⁵⁵kjɔː³³	jɔː⁵⁵kjɔː³³	hear	j ɔː ⁵⁵ + k j ɔː ³³	428070	10165 1411	4552
1812	1177	verb	ɣ ɔ ⁵⁵ + k j ɔ - ³⁵	to hear	Maru	hear v.	1682.31	Langsu (Luxi) TBL	ɣɔ⁵⁵ kjɔ³⁵  | 1682.31	hear listen		40117 351	TBL		1408	ɣɔ⁵⁵kjɔ³⁵	ɣɔ⁵⁵kjɔ³⁵	hear	ɣ ɔ ⁵⁵ + k j ɔ ³⁵	428068	10117 1411	4478
1815	1177	verb	k ʐ ɔ - ³¹	to hear	Xiandao	hear v.	1682.29	Achang (Xiandao) TBL	kʐɔ³¹  | 1682.29	hear		351	TBL		1408	kʐɔ³¹	kʐɔ³¹	hear	k ʐ ɔ ³¹	428066	1411	12099
#
5593	1180	verb	pʰ w ɛ ʔ ⁴	to hide (conceal)	Rangoon		1169.27				bad concept	1367	TBL		602	phwɛʔ⁴	pʰwɛʔ⁴	hide (sthg.)	pʰ w ɛ ʔ ⁴	404629	2550	10737
#
2187	798	verb	s a t ²¹	to kill	Atsi	kill v.	1602.30	Atsi [Zaiwa] TBL	sat²¹  | 1602.30	kill	bad concept	403	TBL		1417	sat²¹	sat²¹	kill / slaughter (an animal)	s a t ²¹	424242	1018	2759
2189	798	verb	s ɛ̰ ʔ ⁵⁵	to kill	Bola	kill v.	1602.32	Bola (Luxi) TBL	sɛ̱ʔ⁵⁵  | 1602.32	kill	bad concept	403	TBL		1417	sɛ̱ʔ⁵⁵	sɛ̱ʔ⁵⁵	kill / slaughter (an animal)	s ɛ̰ ʔ ⁵⁵	424244	1018	8468
2194	798	verb	s a t ⁵⁵ + pʰ u t ⁵⁵	to kill	Xiandao	kill v.	1602.29	Achang (Xiandao) TBL	sat⁵⁵ phut⁵⁵  | 1602.29	kill	bad concept	403 40010	TBL		1417	sat⁵⁵ phut⁵⁵	sat⁵⁵phut⁵⁵	kill / slaughter (an animal)	s a t ⁵⁵ + pʰ u t ⁵⁵	424241	1018 10010	560
2184	798	verb	s a t ⁵⁵	to kill	Achang_Longchuan	kill v.	1602.28	Achang (Longchuan) TBL	sat⁵⁵  | 1602.28	kill	bad concept	403	TBL		1417	sat⁵⁵	sat⁵⁵	kill / slaughter (an animal)	s a t ⁵⁵	424240	1018	11032
2192	798	verb	s ɛ̰ ʔ ⁵⁵	to kill	Maru	kill v.	1602.31	Langsu (Luxi) TBL	sɛ̱ʔ⁵⁵  | 1602.31		bad concept	403	TBL		1417	sɛ̱ʔ⁵⁵	sɛ̱ʔ⁵⁵	kill / slaughter (an animal)	s ɛ̰ ʔ ⁵⁵	424243	1018	13679
2191	798	verb	s a̰ː t ⁵⁵	to kill	Lashi	kill v.	1602.33	Leqi (Luxi) TBL	sa̱ːt⁵⁵  | 1602.33	kill	bad concept	403	TBL		1417	sa̱ːt⁵⁵	sa̱ːt⁵⁵	kill / slaughter (an animal)	s a̰ː t ⁵⁵	424245	1018	11150
#
2254	806	verb	ɣ ə i ⁵⁵	to laugh	Bola	laugh	1735.32	Bola (Luxi) TBL	ɣəi⁵⁵  | 1735.32	laugh-smile		414	TBL		1355	ɣəi⁵⁵	ɣəi⁵⁵	laugh / smile	ɣ ə i ⁵⁵	430505	1108	8683
2258	806	verb	j iː - ³¹	to laugh	Lashi	laugh	1735.33	Leqi (Luxi) TBL	jiː³¹  | 1735.33	laugh-smile		414	TBL		1355	jiː³¹	jiː³¹	laugh / smile	j iː ³¹	430506	1108	4529
2261	806	verb	ɣ ə - ³¹	to laugh	Maru	laugh	1735.31	Langsu (Luxi) TBL	ɣə³¹  | 1735.31	laugh-smile		414	TBL		1355	ɣə³¹	ɣə³¹	laugh / smile	ɣ ə ³¹	430504	1108	4481
5483	806	verb	j i - ²²	to laugh	Rangoon		1735.27					414	TBL		1355	ji²²	ji²²	laugh / smile	j i ²²	430500	1108	3953
#
2345	808	verb	j a ʔ ³¹	to lick	Bola	lick	1674.32	Bola (Luxi) TBL	jaʔ³¹  | 1674.32	lick		424	TBL		319	jaʔ³¹	jaʔ³¹	lick / lap	j a ʔ ³¹	427688	629	1889
2349	808	verb	j ɔː ʔ ³¹	to lick	Lashi	lick	1674.33	Leqi (Luxi) TBL	jɔːʔ³¹  | 1674.33	lick		424	TBL		319	jɔːʔ³¹	jɔːʔ³¹	lick / lap	j ɔː ʔ ³¹	427689	629	4549
2352	808	verb	j ɔ ʔ ³¹	to lick	Maru	lick	1674.31	Langsu (Luxi) TBL	jɔʔ³¹  | 1674.31			424	TBL		319	jɔʔ³¹	jɔʔ³¹	lick / lap	j ɔ ʔ ³¹	427687	629	12374
5642	808	verb	j ɛ ʔ ⁴	to lick	Rangoon		1674.27					424	TBL		319	jɛʔ⁴	jɛʔ⁴	lick / lap	j ɛ ʔ ⁴	427683	629	3988
#
3058	833	verb	ts e ʔ ⁵⁵	to play	Achang_Longchuan	play v. 1	1703.28	Achang (Longchuan) TBL	tseʔ⁵⁵  | 1703.28	play		557	TBL		1413	tseʔ⁵⁵	tseʔ⁵⁵	play / amuse oneself	ts e ʔ ⁵⁵	429043	2746	2267
3067	833	verb	ts ɛ ʔ ⁵⁵	to play	Xiandao	play v. 1	1703.29	Achang (Xiandao) TBL	tsɛʔ⁵⁵  | 1703.29	play		557	TBL		1413	tsɛʔ⁵⁵	tsɛʔ⁵⁵	play / amuse oneself	ts ɛ ʔ ⁵⁵	429044	2746	775
#
3102	835	verb	ʃ ɛ ⁵⁵	to pull	Bola	pull / lead (a cow) along v.	1568.32	Bola (Luxi) TBL	ʃɛ⁵⁵  | 1568.32	pull		566	TBL		1455	ʃɛ⁵⁵	ʃɛ⁵⁵	pull / lead (a cow) along	ʃ ɛ ⁵⁵	422646	5618	8703
3104	835	verb	ʃ ɛ ³¹	to pull	Maru	pull / lead (a cow) along v.	1568.31	Langsu (Luxi) TBL	ʃɛ³¹  | 1568.31			566	TBL		1455	ʃɛ³¹	ʃɛ³¹	pull / lead (a cow) along	ʃ ɛ ³¹	422645	5618	4496
3101	835	verb	ʃ e ⁵¹	to pull	Atsi	pull / lead (a cow) along v.	1568.30	Atsi [Zaiwa] TBL	ʃe⁵¹  | 1568.30	pull		566	TBL		1455	ʃe⁵¹	ʃe⁵¹	pull / lead (a cow) along	ʃ e ⁵¹	422644	5618	4983
3103	835	verb	ʃ ɛ̰ ³³	to pull	Lashi	pull / lead (a cow) along v.	1568.33	Leqi (Luxi) TBL	ʃɛ̱³³  | 1568.33			566	TBL		1455	ʃɛ̱³³	ʃɛ̱³³	pull / lead (a cow) along	ʃ ɛ̰ ³³	422647	5618	6330
#
3559	922	verb	m j a ŋ ⁵¹	to see	Atsi	see v.	1471.30	Atsi [Zaiwa] TBL	mjaŋ⁵¹  | 1471.30	see		639	TBL		1409	mjaŋ⁵¹	mjaŋ⁵¹	see	m j a ŋ ⁵¹	418075	1227	11225
5322	922	verb	m j ĩ - ²²	to see	Rangoon		1471.27					639	TBL		1409	mjĩ²²	mjĩ²²	see	m j ĩ ∼ ²²	418072	1227	4309
3556	922	verb	e n ³¹ + m ʐ a ŋ ⁵⁵	to see	Achang_Longchuan	see v.	1471.28	Achang (Longchuan) TBL	en³¹ mʐaŋ⁵⁵  | 1471.28	see		1153 639	TBL		1409	en³¹mʐaŋ⁵⁵	en³¹mʐaŋ⁵⁵	see	e n ³¹ + m ʐ a ŋ ⁵⁵	418073	1410 1227	5400
3561	922	verb	m j ɔ̃ ∼ ⁵⁵	to see	Bola	see v.	1471.32	Bola (Luxi) TBL	mjɔ̃⁵⁵  | 1471.32	see		639	TBL		1409	mjɔ̃⁵⁵	mjɔ̃⁵⁵	see	m j ɔ̃ ∼ ⁵⁵	418077	1227	2102
3565	922	verb	m j aː ŋ ³¹	to see	Lashi	see v.	1471.33	Leqi (Luxi) TBL	mjaːŋ³¹  | 1471.33	see		639	TBL		1409	mjaːŋ³¹	mjaːŋ³¹	see	m j aː ŋ ³¹	418078	1227	4700
3567	922	verb	m j ɔ̃ ∼ ³¹	to see	Maru	see v.	1471.31	Langsu (Luxi) TBL	mjɔ̃³¹  | 1471.31	see		639	TBL		1409	mjɔ̃³¹	mjɔ̃³¹	see	m j ɔ̃ ∼ ³¹	418076	1227	13504
3569	922	verb	m ʐ a ŋ ⁵⁵	to see	Xiandao	see v.	1471.29	Achang (Xiandao) TBL	mʐaŋ⁵⁵  | 1471.29	see		639	TBL		1409	mʐaŋ⁵⁵	mʐaŋ⁵⁵	see	m ʐ a ŋ ⁵⁵	418074	1227	12162
#
3671	929	verb	p ə k ⁵⁵	to shoot (an arrow)	Achang_Longchuan	shoot (an arrow) v.	1611.28	Achang (Longchuan) TBL	pək⁵⁵  | 1611.28	shoot		388	TBL		1172	pək⁵⁵	pək⁵⁵	shoot (an arrow)	p ə k ⁵⁵	424673	5411	11008
3674	929	verb	p i k ²¹	to shoot (an arrow)	Atsi	shoot (an arrow) v.	1611.30	Atsi [Zaiwa] TBL	pik²¹  | 1611.30	shoot		388	TBL		1172	pik²¹	pik²¹	shoot (an arrow)	p i k ²¹	424675	5411	4858
3676	929	verb	p a k ³¹	to shoot (an arrow)	Bola	shoot (an arrow) v.	1611.32	Bola (Luxi) TBL	pak³¹  | 1611.32	shoot		388	TBL		1172	pak³¹	pak³¹	shoot (an arrow)	p a k ³¹	424677	5411	2138
3679	929	verb	p əː k ³¹	to shoot (an arrow)	Lashi	shoot (an arrow) v.	1611.33	Leqi (Luxi) TBL	pəːk³¹  | 1611.33	shoot		388	TBL		1172	pəːk³¹	pəːk³¹	shoot (an arrow)	p əː k ³¹	424678	5411	4820
3680	929	verb	p a k ³¹	to shoot (an arrow)	Maru	shoot (an arrow) v.	1611.31	Langsu (Luxi) TBL	pak³¹  | 1611.31	shoot		388	TBL		1172	pak³¹	pak³¹	shoot (an arrow)	p a k ³¹	424676	5411	13578
3682	929	verb	p ɤ k ⁵⁵	to shoot (an arrow)	Xiandao	shoot (an arrow) v.	1611.29	Achang (Xiandao) TBL	pɤk⁵⁵  | 1611.29	shoot		388	TBL		1172	pɤk⁵⁵	pɤk⁵⁵	shoot (an arrow)	p ɤ k ⁵⁵	424674	5411	536
#
5544	951	verb	- e ʔ ⁴	to sleep	Rangoon		1646.27			sleep		1160	TBL		1585	eʔ⁴	eʔ⁴	sleep	e ʔ ⁴	426327	127	3881
3802	951	verb	- e - ³¹	to sleep	Achang_Longchuan	sleep v.	1646.28	Achang (Longchuan) TBL	e³¹  | 1646.28	sleep		1160	TBL		1585	e³¹	e³¹	sleep	e ³¹	426328	127	5403
3805	951	verb	j ṵ p ⁵⁵	to sleep	Atsi	sleep v.	1646.30	Atsi [Zaiwa] TBL	ju̱p⁵⁵  | 1646.30	sleep		1160	TBL		1585	ju̱p⁵⁵	ju̱p⁵⁵	sleep	j ṵ p ⁵⁵	426330	127	7292
3807	951	verb	j a̰ p ⁵⁵	to sleep	Bola	sleep v.	1646.32	Bola (Luxi) TBL	ja̱p⁵⁵  | 1646.32	sleep		1160	TBL		1585	ja̱p⁵⁵	ja̱p⁵⁵	sleep	j a̰ p ⁵⁵	426332	127	1891
3811	951	verb	j ṵː p ⁵⁵	to sleep	Lashi	sleep v.	1646.33	Leqi (Luxi) TBL	ju̱ːp⁵⁵  | 1646.33	sleep		1160	TBL		1585	ju̱ːp⁵⁵	ju̱ːp⁵⁵	sleep	j ṵː p ⁵⁵	426333	127	4544
3813	951	verb	j a p ³¹	to sleep	Maru	sleep v.	1646.31	Langsu (Luxi) TBL	jap³¹  | 1646.31			1160	TBL		1585	jap³¹	jap³¹	sleep	j a p ³¹	426331	127	12345
3816	951	verb	- i t ⁵⁵	to sleep	Xiandao	sleep v.	1646.29	Achang (Xiandao) TBL	it⁵⁵  | 1646.29	sleep		1160	TBL		1585	it⁵⁵	it⁵⁵	sleep	i t ⁵⁵	426329	127	11439
#
5417	955	verb	n ɑ̃ ∼ ⁵⁵	to smell (perceive odor) [transitive]	Rangoon		1707.27					678	TBL		1586	nɑ̃⁵⁵	nɑ̃⁵⁵	smell	n ɑ̃ ∼ ⁵⁵	429229	1415	8754
3840	955	verb	n ɛ̰̃ ∼ ⁵⁵	to smell (perceive odor) [transitive]	Bola	smell v	1707.32	Bola (Luxi) TBL	nɛ̱̃⁵⁵  | 1707.32	smell-tr		678	TBL		1586	nɛ̱̃⁵⁵	nɛ̱̃⁵⁵	smell	n ɛ̰̃ ∼ ⁵⁵	429234	1415	2136
3845	955	verb	n aː m ³¹	to smell (perceive odor) [transitive]	Lashi	smell v	1707.33	Leqi (Luxi) TBL	naːm³¹  | 1707.33	smell		678	TBL		1586	naːm³¹	naːm³¹	smell	n aː m ³¹	429235	1415	4743
3848	955	verb	n ɛ̃ ∼ ³¹	to smell (perceive odor) [transitive]	Maru	smell v	1707.31	Langsu (Luxi) TBL	nɛ̃³¹  | 1707.31			678	TBL		1586	nɛ̃³¹	nɛ̃³¹	smell	n ɛ̃ ∼ ³¹	429233	1415	13574
#
5541	963	verb	tʰ w e ⁵⁵	to spit	Rangoon		1688.27					702	TBL		1440	thwe⁵⁵	tʰwe⁵⁵	spit	tʰ w e ⁵⁵	428334	298	3447
#
4044	976	verb	j a p ²¹	to stand	Atsi	stand v.	1784.30	Atsi [Zaiwa] TBL	jap²¹  | 1784.30	stand	bad concept	721	TBL		1442	jap²¹	jap²¹	stand	j a p ²¹	432796	145	7245
5332	976	verb	j ɑ ʔ ⁴	to stand	Rangoon		1784.27				bad concept	721	TBL		1442	jɑʔ⁴	jɑʔ⁴	stand	j ɑ ʔ ⁴	432793	145	4004
4045	976	verb	j ɛ ʔ ⁵⁵	to stand	Bola	stand v.	1784.32	Bola (Luxi) TBL	jɛʔ⁵⁵  | 1784.32	stand	bad concept	721	TBL		1442	jɛʔ⁵⁵	jɛʔ⁵⁵	stand	j ɛ ʔ ⁵⁵	432798	145	1912
4046	976	verb	j aː p ³¹	to stand	Lashi	stand v.	1784.33	Leqi (Luxi) TBL	jaːp³¹  | 1784.33	stand	bad concept	721	TBL		1442	jaːp³¹	jaːp³¹	stand	j aː p ³¹	432799	145	4518
4047	976	verb	j ɛ ʔ ³¹	to stand	Maru	stand v.	1784.31	Langsu (Luxi) TBL	jɛʔ³¹  | 1784.31		bad concept	721	TBL		1442	jɛʔ³¹	jɛʔ³¹	stand	j ɛ ʔ ³¹	432797	145	12380
4043	976	verb	ʑ a p ⁵⁵	to stand	Achang_Longchuan	stand v.	1784.28	Achang (Longchuan) TBL	ʑap⁵⁵  | 1784.28	stand	bad concept	721	TBL		1442	ʑap⁵⁵	ʑap⁵⁵	stand	ʑ a p ⁵⁵	432794	145	11377
4048	976	verb	j a p ⁵⁵	to stand	Xiandao	stand v.	1784.29	Achang (Xiandao) TBL	jap⁵⁵  | 1784.29	stand	bad concept	721	TBL		1442	jap⁵⁵	jap⁵⁵	stand	j a p ⁵⁵	432795	145	11449
#
5573	978	verb	kʰ o - - ⁵⁵	to steal	Rangoon		1686.27					723	TBL		713	kho⁵⁵	kʰo⁵⁵	steal	kʰ o ⁵⁵	428236	2365	4031
4077	978	verb	kʰ - u k ⁵⁵	to steal	Maru	steal v.	1686.31	Langsu (Luxi) TBL	khuk⁵⁵  | 1686.31	steal		723	TBL		713	khuk⁵⁵	khuk⁵⁵	steal	kʰ u k ⁵⁵	428240	2365	12425
#
4456	992	verb	m j i t ²¹	to think (reflect)	Atsi	think v.	1726.30	Atsi [Zaiwa] TBL	mjit²¹  | 1726.30	think		789	TBL		1415	mjit²¹	mjit²¹	think	m j i t ²¹	430116	1383	11228
4460	992	verb	m j iː t ³¹	to think (reflect)	Lashi	think v.	1726.33	Leqi (Luxi) TBL	mjiːt³¹  | 1726.33	think		789	TBL		1415	mjiːt³¹	mjiːt³¹	think	m j iː t ³¹	430119	1383	4709
4461	992	verb	m j i k ³¹	to think (reflect)	Maru	think v.	1726.31	Langsu (Luxi) TBL	mjik³¹  | 1726.31	think		789	TBL		1415	mjik³¹	mjik³¹	think	m j i k ³¹	430117	1383	13487
#
