ID	RN	ANALYSIS	GANALYSIS	OANALYSIS	REFLEX	CONCEPT	GFN	LGID	DOCULECT	GRPID	GRPNO	GRP	CITATION	SRCABBR	SRCID	SEMKEY	CHAPTERTITLE	NUM_NOTES
13664	409544				pɛ̱ʔ⁵⁵	bite (mosquito)	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1279.31	1.3.4.4	Bite/Hold in Mouth	0
964	400290	229			xɔ³¹	bitter		1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1074.29	7.1.4.4	Taste	0
2653	400289	229			xɔ³¹	bitter		1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1074.28	7.1.4.4	Taste	0
4076	400288	229			khɑ⁵⁵	bitter		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1074.27	7.1.4.4	Taste	0
6496	400293	229			kha³⁵	bitter		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1074.32	7.1.4.4	Taste	0
7428	400291	229			kho²¹	bitter		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1074.30	7.1.4.4	Taste	0
11607	400294	229			khɔː⁵⁵	bitter		1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1074.33	7.1.4.4	Taste	0
12430	400292	229			khɔ³⁵	bitter		1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1074.31	7.1.4.4	Taste	0
13185	400287	229			khɑ³	bitter		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1074.26	7.1.4.4	Taste	0
5259	396809	2483			naʔ³¹	black		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1005.32	9.4	Colors	0
5662	396805				lɔk⁵⁵	black		1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1005.28	9.4	Colors	0
10692	396804	2483			nɛʔ⁴	black		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1005.27	9.4	Colors	0
12267	396810	2483			nɔːʔ³¹	black		1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1005.33	9.4	Colors	0
12861	396806	2483			nɔʔ⁵⁵	black		1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1005.29	9.4	Colors	0
13070	396803	2483			nɑk⁴	black		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1005.26	9.4	Colors	0
13268	396807	2483			noʔ²¹	black		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1005.30	9.4	Colors	0
13559	396808	2483			nɔʔ³¹	black		1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1005.31	9.4	Colors	0
40	354584				pɑn³pɑi³shɑ¹rɑɑ²	blacksmith	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0186.26	4.2.1.4	Artists and Artisans	0
1480	354590				thɛ³¹tʃaŋ³⁵	blacksmith	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0186.32	4.2.1.4	Artists and Artisans	0
6613	354587				ʂam⁵⁵pat⁵⁵tʂu⁵⁵	blacksmith	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0186.29	4.2.1.4	Artists and Artisans	0
9126	354585				pɑ̃⁵⁵pɛ⁵⁵shɑ⁵³jɑ²²	blacksmith	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0186.27	4.2.1.4	Artists and Artisans	0
9680	354586				ʂam⁵⁵pat⁵⁵tʂo⁵⁵	blacksmith	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0186.28	4.2.1.4	Artists and Artisans	0
10063	354588				niŋ²¹tup²¹	blacksmith	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0186.30	4.2.1.4	Artists and Artisans	0
10577	354589				thɛ³¹tʃaŋ³⁵	blacksmith	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0186.31	4.2.1.4	Artists and Artisans	0
80	352715				shi³im²	bladder	nbp	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0150.26	1.7.8	Bladder	0
734	352718				tshi⁵⁵phu³¹	bladder	nbp	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0150.29	1.7.8	Bladder	0
3165	352719				tʃi²¹poŋ⁵⁵	bladder	nbp	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0150.30	1.7.8	Bladder	0
5638	352717				li⁵⁵puʔ⁵⁵	bladder	nbp	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0150.28	1.7.8	Bladder	0
6924	352722				tʃɛʔ³¹pɔŋ³³	bladder	nbp	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0150.33	1.7.8	Bladder	0
8065	352721				tʃɔt³¹pauŋ³¹	bladder	nbp	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0150.32	1.7.8	Bladder	0
9143	352716				shi⁵⁵ẽ²²	bladder	nbp	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0150.27	1.7.8	Bladder	0
9174	352720				tʃik³¹pauŋ³⁵	bladder	nbp	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0150.31	1.7.8	Bladder	0
5498	388142				khʐəŋ⁵⁵	blade (of grass)	clf	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0844.28	1.4.3.2	Shoulderblade/Scapula	0
6516	388146				khɛʔ⁵⁵	blade (of grass)	clf	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0844.32	1.4.3.2	Shoulderblade/Scapula	0
7350	388144				khat⁵⁵	blade (of grass)	clf	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0844.30	1.4.3.2	Shoulderblade/Scapula	0
10752	388141				pĩ²²	blade (of grass)	clf	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0844.27	1.4.3.2	Shoulderblade/Scapula	0
11476	388143				khɯŋ⁵⁵	blade (of grass)	clf	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0844.29	1.4.3.2	Shoulderblade/Scapula	0
11584	388147				khat⁵⁵	blade (of grass)	clf	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0844.33	1.4.3.2	Shoulderblade/Scapula	0
12437	388145				khɛʔ⁵⁵	blade (of grass)	clf	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0844.31	1.4.3.2	Shoulderblade/Scapula	0
13136	388140				pɑŋ²	blade (of grass)	clf	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0844.26	1.4.3.2	Shoulderblade/Scapula	0
360	370039				ɑ¹mwe³krɑm³sɔŋ²thɑȵ²	blanket (felt)	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0488.26	5.11.9.4	Furnishings	0
1420	370045				sau³¹kau⁵⁵	blanket (felt)	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0488.32	5.11.9.4	Furnishings	0
5759	370041				mi⁵⁵phaʔ³¹tʂuaŋ³⁵	blanket (felt)	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0488.28	5.11.9.4	Furnishings	0
6042	370040				ɑ⁵³mwe⁵⁵tɕɑ̃⁵⁵sɑ̃u²²thɛ²²	blanket (felt)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0488.27	5.11.9.4	Furnishings	0
12041	370046				sou⁵⁵kou⁵⁵	blanket (felt)	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0488.33	5.11.9.4	Furnishings	0
351	355414				ɑ¹kɑn³	blind person	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0202.26	1.2.6.14.2	Blind	0
1205	355420	681,1401			mjaʔ³¹tʃɔt³¹	blind person	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0202.32	1.2.6.14.2	Blind	0
6027	355415				ɑ⁵³kã⁵⁵	blind person	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0202.27	1.2.6.14.2	Blind	0
6597	355417	681,1401			ɲɔʔ⁵⁵tsɛt⁵⁵	blind person	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0202.29	1.2.6.14.2	Blind	0
9585	355421	681,1401			mjɔʔ³¹tʃɛt³¹	blind person	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0202.33	1.2.6.14.2	Blind	0
9658	355416	681,1401			ȵɔʔ⁵⁵tset⁵⁵	blind person	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0202.28	1.2.6.14.2	Blind	0
10026	355418	681,1401			mjoʔ²¹tʃit²¹	blind person	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0202.30	1.2.6.14.2	Blind	0
10341	355419	681,1401			mjɔʔ³¹tʃik³¹	blind person	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0202.31	1.2.6.14.2	Blind	0
772	429617	1401			tsɛt⁵⁵	blind, be	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1715.29	1.2.6.14.2	Blind	0
2259	429616	1401			tset⁵⁵	blind, be	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1715.28	1.2.6.14.2	Blind	0
3161	429618	1401			tʃit²¹	blind, be	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1715.30	1.2.6.14.2	Blind	0
4154	429615				kɑ̃⁵⁵	blind, be	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1715.27	1.2.6.14.2	Blind	0
4386	429619	1401			tʃik⁵⁵	blind, be	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1715.31	1.2.6.14.2	Blind	0
8605	429620	1401			tʃɔt³¹	blind, be	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1715.32	1.2.6.14.2	Blind	0
11770	429614				kɑn³	blind, be	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1715.26	1.2.6.14.2	Blind	0
1998	432614				lap³¹	blink / wink	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1780.32	1.2.6.12	Blink/Wink	0
4343	432613				tɔi³¹	blink / wink	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1780.31	1.2.6.12	Blink/Wink	0
4651	432615				laːp³¹	blink / wink	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1780.33	1.2.6.12	Blink/Wink	0
6292	432609				hmit⁴	blink / wink	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1780.26	1.2.6.12	Blink/Wink	0
7568	432612				lap²¹	blink / wink	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1780.30	1.2.6.12	Blink/Wink	0
8731	432610				m̥eʔ⁴	blink / wink	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1780.27	1.2.6.12	Blink/Wink	0
12230	432611				phʐap⁵⁵	blink / wink	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1780.29	1.2.6.12	Blink/Wink	0
3671	402290				tɕhɑ̃⁵⁵tθɑ²²	blissful		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1118.27			0
5144	402292				ŋon⁵⁵	blissful		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1118.30			0
11320	402291				ɕin³⁵fuʔ³¹	blissful		1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1118.28			0
12991	402294				ŋɔn³⁵ŋø⁵⁵	blissful		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1118.32			0
13174	402289				khjɑm³tθɑɑ²	blissful		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1118.26			0
13463	402293				ŋɔn³⁵	blissful		1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1118.31			0
549	432985				pʐoŋ³¹	bloated, feel (of the stomach)	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1788.29	1.1.5.2	Swollen/Swell/Bloated	0
2729	432986				puŋ²¹	bloated, feel (of the stomach)	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1788.30	1.1.5.2	Swollen/Swell/Bloated	0
4119	432983				kɛ²²	bloated, feel (of the stomach)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1788.27	1.1.5.2	Swollen/Swell/Bloated	0
6841	432989				tə̱ːŋ⁵⁵	bloated, feel (of the stomach)	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1788.33	1.1.5.2	Swollen/Swell/Bloated	0
8488	432988				ta̱ŋ³⁵	bloated, feel (of the stomach)	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1788.32	1.1.5.2	Swollen/Swell/Bloated	0
10963	432984				phuʔ³¹	bloated, feel (of the stomach)	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1788.28	1.1.5.2	Swollen/Swell/Bloated	0
11766	432982				kɑj²	bloated, feel (of the stomach)	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1788.26	1.1.5.2	Swollen/Swell/Bloated	0
13323	432987				ta̱ŋ³⁵	bloated, feel (of the stomach)	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1788.31	1.1.5.2	Swollen/Swell/Bloated	0
2016	408494				la̱m⁵⁵	block (the wind)	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1256.32	6.2	Action Verbs with Patient	0
2865	408492				te̱⁵⁵	block (the wind)	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1256.30	6.2	Action Verbs with Patient	0
4132	408489			65:5841	kɑ²²	block (the wind)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1256.27	6.2	Action Verbs with Patient	0
4570	408495				khaːm⁵³	block (the wind)	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1256.33	6.2	Action Verbs with Patient	0
5489	408490			65:5841	khʐuaʔ⁵⁵	block (the wind)	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1256.28	6.2	Action Verbs with Patient	0
11472	408491				khɯm⁵⁵	block (the wind)	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1256.29	6.2	Action Verbs with Patient	0
11778	408488			65:5841	kɑɑ²	block (the wind)	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1256.26	6.2	Action Verbs with Patient	0
12493	408493			65:5841	kɔ³¹	block (the wind)	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1256.31	6.2	Action Verbs with Patient	0
1735	417541				tɑs⁴	block / obstruct	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1459.26	6.2	Action Verbs with Patient	0
3494	417542				tiʔ⁴	block / obstruct	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1459.27	6.2	Action Verbs with Patient	0
4406	417545				tʃɛ̱ʔ⁵⁵	block / obstruct	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1459.31	6.2	Action Verbs with Patient	0
6745	417547				tshəːk⁵⁵	block / obstruct	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1459.33	6.2	Action Verbs with Patient	0
7626	417544				lom⁵¹	block / obstruct	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1459.30	6.2	Action Verbs with Patient	0
8689	417546				ɣɛ̃³⁵	block / obstruct	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1459.32	6.2	Action Verbs with Patient	0
11357	417543				ʐa³⁵	block / obstruct	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1459.28	6.2	Action Verbs with Patient	0
728	409955	2743			tshi³⁵	block up / plug	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1288.29	6.2	Action Verbs with Patient	0
829	409976			65:5914	tɤŋ⁵⁵	block up / plug	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1288.29	6.2	Action Verbs with Patient	0
3139	409956	2743			tʃhi⁵⁵	block up / plug	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1288.30	6.2	Action Verbs with Patient	0
4388	409957				tʃi̱k⁵⁵	block up / plug	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1288.31	6.2	Action Verbs with Patient	0
6718	409959				tshaːu⁵³	block up / plug	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1288.33	6.2	Action Verbs with Patient	0
8522	409958				tshau³⁵	block up / plug	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1288.32	6.2	Action Verbs with Patient	0
8772	409953				peʔ⁴sho⁵³	block up / plug	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1288.27	6.2	Action Verbs with Patient	0
11283	409954				ət³⁵	block up / plug	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1288.28	6.2	Action Verbs with Patient	0
11893	409952				pit⁴sho¹	block up / plug	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1288.26	6.2	Action Verbs with Patient	0
215	351647	230			tθwe³	blood	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0129.26	1.6.2	Blood/Bleed	0
587	351650	230			sui³¹	blood	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0129.29	1.6.2	Blood/Bleed	0
1428	351653	230			sui³⁵	blood	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0129.32	1.6.2	Blood/Bleed	0
2802	351651	230			sui²¹	blood	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0129.30	1.6.2	Blood/Bleed	0
3808	351648	230			tθwe⁵⁵	blood	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0129.27	1.6.2	Blood/Bleed	0
8424	351649	230			sui³¹	blood	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0129.28	1.6.2	Blood/Bleed	0
10532	351652	230			sa³⁵	blood	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0129.31	1.6.2	Blood/Bleed	0
12044	351654	230			sui⁵⁵	blood	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0129.33	1.6.2	Blood/Bleed	0
2188	417714	1811			pɔ³⁵	blossom (of flowers)	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1463.32	3.1.4	Seeds and flowers, nuts	0
4880	417712	1811			po⁵⁵	blossom (of flowers)	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1463.30	3.1.4	Seeds and flowers, nuts	0
10818	417709				pwĩ⁵³	blossom (of flowers)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1463.27	3.1.4	Seeds and flowers, nuts	0
11000	417710				pɔŋ³⁵	blossom (of flowers)	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1463.28	3.1.4	Seeds and flowers, nuts	0
11932	417708				pwɑŋ¹	blossom (of flowers)	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1463.26	3.1.4	Seeds and flowers, nuts	0
12234	417711				poŋ³⁵	blossom (of flowers)	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1463.29	3.1.4	Seeds and flowers, nuts	0
13644	417713	1811			pu⁵⁵	blossom (of flowers)	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1463.31	3.1.4	Seeds and flowers, nuts	0
850	430650				tʂhau³¹	blow (one's nose)	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1738.29	1.3.1.4	Blow	0
1935	430653				khju³⁵	blow (one's nose)	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1738.32	1.3.1.4	Blow	0
2668	430649				xʐauʔ³⁵	blow (one's nose)	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1738.28	1.3.1.4	Blow	0
4578	430654				khjaːu⁵³	blow (one's nose)	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1738.33	1.3.1.4	Blow	0
7413	430651				khjui²¹	blow (one's nose)	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1738.30	1.3.1.4	Blow	0
8763	430648	805,m			n̥ɑʔ⁴ȵiʔ⁴	blow (one's nose)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1738.27	1.3.1.4	Blow	0
11519	430647	805,m			hnɑp⁴ hȵɑs⁴	blow (one's nose)	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1738.26	1.3.1.4	Blow	0
12410	430652				khjuk⁵⁵	blow (one's nose)	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1738.31	1.3.1.4	Blow	0
1708	406806				tup⁴	blow (the trumpet)		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1218.26	1.3.1.4	Blow	0
3508	406807				toʔ⁴	blow (the trumpet)		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1218.27	1.3.1.4	Blow	0
5251	406812	503			mɔt³¹	blow (the trumpet)		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1218.32	1.3.1.4	Blow	0
5800	406808	503			m̥ut⁵⁵	blow (the trumpet)		1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1218.28	1.3.1.4	Blow	0
12252	406813	503			muːt³¹	blow (the trumpet)		1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1218.33	1.3.1.4	Blow	0
12594	406811	503			mat³¹	blow (the trumpet)		1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1218.31	1.3.1.4	Blow	0
12804	406809	503			m̥ut⁵⁵	blow (the trumpet)		1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1218.29	1.3.1.4	Blow	0
13257	406810	503			mut²¹	blow (the trumpet)		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1218.30	1.3.1.4	Blow	0
1684	412818				tok⁴	blow (wind)	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1353.26	1.3.1.4	Blow	0
2042	412824				la⁵⁵	blow (wind)	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1353.32	1.3.1.4	Blow	0
3549	412819				tɑiʔ⁴	blow (wind)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1353.27	1.3.1.4	Blow	0
4921	412822				xik⁵⁵	blow (wind)	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1353.30	1.3.1.4	Blow	0
5680	412820				lɔ⁵⁵	blow (wind)	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1353.28	1.3.1.4	Blow	0
6982	412825				xaːu⁵³	blow (wind)	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1353.33	1.3.1.4	Blow	0
12118	412821				lɔ⁵⁵	blow (wind)	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1353.29	1.3.1.4	Blow	0
12562	412823				lɔ³¹	blow (wind)	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1353.31	1.3.1.4	Blow	0
5252	406864	503			mɔt³¹	blow away (a speck of dust)		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1219.32	1.3.1.4	Blow	0
5801	406860	503			m̥ut⁵⁵	blow away (a speck of dust)		1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1219.28	1.3.1.4	Blow	0
6298	406858	503			hmut⁴	blow away (a speck of dust)		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1219.26	1.3.1.4	Blow	0
